,name
1012,zone of trunk of vagus nerve
1013,outer cortex of right kidney
1014,deep circumflex iliac artery
1015,sensory root of facial nerve
1016,neural network of upper limb
1017,right transverse facial vein
1018,trunk of left perineal nerve
1019,branch of supraorbital nerve
1020,head of left caudate nucleus
1021,portion of connective tissue
1022,left rectus capitis anterior
1023,root of right axillary nerve
1024,immaterial anatomical entity
1025,space of compartment of limb
1026,belly of left pronator teres
1027,anterior cerebellar incisure
1028,head of left semimembranosus
1029,anatomical line of long bone
1030,posterior compartment of leg
1031,musculature of male perineum
1032,region of surface of stomach
1033,trunk of fourth lumbar nerve
1034,left inferior macular artery
1035,white matter of frontal pole
1036,tendon of obturator internus
1037,surface of fundus of stomach
1038,cortex of right frontal lobe
1039,cervical intertransversarius
1040,nerve to right sartorius (1)
1041,infundibulum of uterine tube
1042,c8 branch to left multifidus
1043,left inferior alveolar nerve
1044,trunk of carotid sinus nerve
1045,surface of isthmus of uterus
1046,set of paravertebral ganglia
1047,wall of distal part of ileum
1048,right retropubic compartment
1049,fimbria of right hippocampus
1050,left prostatic venous plexus
1051,left medial preoptic nucleus
1052,right extensor digiti minimi
1053,right flexor hallucis longus
1054,diaphysis of metacarpal bone
1055,pre-subgenual frontal cortex
1056,ciliated columnar epithelium
1057,epithelium proper of jejunum
1058,retromolar fossa of mandible
1059,nerve to left gluteus medius
1060,left dorsal trigeminal tract
1061,c8 root of left radial nerve
1062,left prehippocampal rudiment
1063,c2 branch to left multifidus
1064,transverse pericardial sinus
1065,retrocommissural hippocampus
1066,root of first cervical nerve
1067,proximal zone of right thigh
1068,branch of ilioinguinal nerve
1069,lower gastrointestinal tract
1070,basal lamina of ciliary body
1071,c4 branch to right trapezius
1072,anterior short insular gyrus
1073,intermediate cervical septum
1074,dorsal tegmental decussation
1075,submucosa of large intestine
1076,left gastric lymphatic chain
1077,preaccessory cuneate nucleus
1078,corticocancellous bone graft
1079,skin of dorsum of right foot
1080,wall of hepatic biliary tree
1081,medial head of gastrocnemius
1082,proximal epiphysis of radius
1083,ligament of left elbow joint
1084,right cochlear artery proper
1085,pyramidal layer of CA2 field
1086,neural network of organ part
1087,third obtuse marginal artery
1088,trunk of left cochlear nerve
1089,synovial bursa of lower limb
1090,right superior cardiac nerve
1091,anterior hypothalamic region
1092,medial region of left breast
1093,right middle genicular nerve
1094,first interspinalis cervicis
1095,trunk of left tympanic nerve
1096,cortex of left temporal lobe
1097,pyramidal layer of subiculum
1098,surface of region of humerus
1099,corpus luteum of right ovary
1100,left half of corpus callosum
1101,left lateral geniculate body
1102,t1 branch to left multifidus
1103,nerve to right helicis minor
1104,right sphenoid emissary vein
1105,posterior compartment of arm
1106,perichoroidal space of globe
1107,right auriculotemporal nerve
1108,left dorsal thoracic nucleus
1109,area of origin of brachialis
1110,right anterior perirenal fat
1111,eponychium of left third toe
1112,diaphysis of phalanx of hand
1113,wall of middle part of ileum
1114,set of spinoreticular fibers
1115,right internal cerebral vein
1116,mesenteric border of jejunum
1117,substantia propria of cornea
1118,right lateral pectoral nerve
1119,left third intercostal nerve
1120,gray matter of left thalamus
1121,lateral ligament of prostate
1122,trunk of left axillary nerve
1123,proximal tendon of sartorius
1124,branch of coccygeal ganglion
1125,posterior ends of lower ribs
1126,sterile matrix of fingernail
1127,hepatoportal lymphatic chain
1128,gastric impression of spleen
1129,proximal metaphysis of tibia
1130,left median lobe of prostate
1131,serosa of left lobe of liver
1132,vein of left caudate nucleus
1133,inferior surface of pancreas
1134,inferior conjunctival fornix
1135,right prostatic nerve plexus
1136,segment of medulla oblongata
1137,left medial occipital artery
1138,left lateral olfactory stria
1139,musculature of back of trunk
1140,right thoracoepigastric vein
1141,orbital part of frontal bone
1142,distal zone of subscapularis
1143,third interspinalis lumborum
1144,tendon of left medial rectus
1145,deep branch of cystic artery
1146,common palmar digital artery
1147,l1 branch to left multifidus
1148,right seventh thoracic nerve
1149,cervicothoracic spine region
1150,external surface of duodenum
1151,right twelfth thoracic nerve
1152,segment of patellar ligament
1153,left eleventh thoracic nerve
1154,muscle body of gastrocnemius
1155,medial sural cutaneous nerve
1156,left inferior palpebral arch
1157,cartilage of body of scapula
1158,infundibulum of hypothalamus
1159,segment of cerebellar cortex
1160,left radial recurrent artery
1161,left supramammillary nucleus
1162,anterior surface of prostate
1163,anatomical line of flat bone
1164,nerve to gluteus maximus (n)
1165,distal medial striate artery
1166,root of right pudendal nerve
1167,inferior left pulmonary vein
1168,muscle body of infraspinatus
1169,left dorsolateral fasciculus
1170,rugal fold of pyloric antrum
1171,epithelium proper of stomach
1172,peritoneal surface of uterus
1173,nerve to left pisiform joint
1174,right common cochlear artery
1175,wall of inferior minor calyx
1176,posterior obturator tubercle
1177,c3 branch to right trapezius
1178,left meniscofemoral ligament
1179,nasal margin of frontal bone
1180,volar compartment of forearm
1181,gray matter of telencephalon
1182,anterior cervical lymph node
1183,extrinsic ligament of larynx
1184,serosa of right uterine tube
1185,left medial occipital border
1186,branch of infraorbital nerve
1187,anterior part of right thigh
1188,skin of lateral part of foot
1189,ependymal layer of CA3 field
1190,first interspinalis lumborum
1191,lateral hypothalamic nucleus
1192,nerve to left lumbar rotator
1193,posterior intercostal artery
1194,region of falciform ligament
1195,tail of left caudate nucleus
1196,nerve to right helicis major
1197,nerve to gluteus maximus (1)
1198,superior left pulmonary vein
1199,pedicle of cervical vertebra
1200,left first thoracic ganglion
1201,posterior long insular gyrus
1202,nerve to sternocleidomastoid
1203,mucosa of right renal pelvis
1204,brodmann area 5 of precuneus
1205,subdivision of back of trunk
1206,lateral reticulospinal tract
1207,right first thoracic rotator
1208,right superior gluteal nerve
1209,lumen of body of gallbladder
1210,inferior mesenteric ganglion
1211,mesentery of small intestine
1212,articular disk of knee joint
1213,left posterior spinal artery
1214,right spiral modiolar artery
1215,left tenth thoracic ganglion
1216,nerve to left rhomboid major
1217,belly of right supraspinatus
1218,left anterior auricular vein
1219,lumen of common hepatic duct
1220,left superior palpebral arch
1221,dorsal branch of ulnar nerve
1222,interosseous crest of fibula
1223,right peritrigeminal nucleus
1224,right subcallosal fasciculus
1225,left half of thoracic cavity
1226,subserosa of ascending colon
1227,right parafascicular nucleus
1228,intralobular stroma of liver
1229,left lesser splanchnic nerve
1230,left flocculus of cerebellum
1231,inferior cerebellar peduncle
1232,subserosa of zone of stomach
1233,surface of cardia of stomach
1234,interosseous membrane of leg
1235,left radiate carpal ligament
1236,distal zone of infraspinatus
1237,pyramidal layer of CA3 field
1238,right lesser occipital nerve
1239,middle colic lymphatic chain
1240,right tenth thoracic rotator
1241,gray matter of metencephalon
1242,trunk of long thoracic nerve
1243,posterior belly of digastric
1244,fimbria of left uterine tube
1245,suprapyloric lymphatic chain
1246,proximal metaphysis of femur
1247,c3 branch to left multifidus
1248,t5 branch to left multifidus
1249,lamina propria of anal canal
1250,trunk of left saccular nerve
1251,s1 branch to left multifidus
1252,c7 branch to left multifidus
1253,anterior tibiotalar ligament
1254,tributary of cavernous sinus
1255,nerve to semimembranosus (1)
1256,muscle layer of uterine tube
1257,middle muscle layer of organ
1258,myometrium of body of uterus
1259,nipple of left female breast
1260,fissure for ligamentum teres
1261,trunk of thoracodorsal nerve
1262,set of ciliary muscle fibers
1263,paravaginal lymphatic vessel
1264,submucosal gland of prostate
1265,distal zone of supraspinatus
1266,upper gastrointestinal tract
1267,c8 branch to scalenus medius
1268,transverse frontopolar gyrus
1269,left accessory parotid gland
1270,right trigeminal nerve tract
1271,distal right coronary artery
1272,left ninth thoracic ganglion
1273,radial proper digital artery
1274,posterior surface of stomach
1275,left dorsal lobe of prostate
1276,left hypoglossal nerve tract
1277,right ulnar collateral nerve
1278,nerve to right uvular muscle
1279,nerve to right sartorius (2)
1280,right prescalene compartment
1281,c3 branch to scalenus medius
1282,white matter of right cuneus
1283,right glossopharyngeal nerve
1284,branch of suboccipital nerve
1285,right lateral dorsal nucleus
1286,root of fifth cervical nerve
1287,left lateral globus pallidus
1288,infrapatellar fat pad recess
1289,c6 branch to scalenus medius
1290,germinal epithelium of ovary
1291,c7 branch to scalenus medius
1292,mucosa of right uterine tube
1293,l4 branch to left multifidus
1294,right middle cingulate gyrus
1295,right dorsal scapular artery
1296,anterior suboccipital muscle
1297,c7 root of left radial nerve
1298,left thoraco-acromial artery
1299,left inferior temporal gyrus
1300,subserosa of urinary bladder
1301,submucosa of zone of stomach
1302,skin of lateral part of knee
1303,hyaline cartilage of scapula
1304,right anterior cerebral vein
1305,right fourth lumbar ganglion
1306,belly of right infraspinatus
1307,distal tendon of left soleus
1308,peritoneum over right kidney
1309,root of third cervical nerve
1310,c5 branch to left multifidus
1311,body compartment subdivision
1312,left eighth thoracic rotator
1313,nerve to left thyroarytenoid
1314,posterior ends of upper ribs
1315,sixth interspinalis cervicis
1316,right peripeduncular nucleus
1317,superior paraolivary nucleus
1318,set of lower extremity veins
1319,left ventral lateral nucleus
1320,depressor anguli oris muscle
1321,lumen of segment of duodenum
1322,lateral process of calcaneus
1323,region of surface of patella
1324,fifth sacral spinal ganglion
1325,lumen of right ureter proper
1326,palmar branch of ulnar nerve
1327,fifth interspinalis cervicis
1328,left fifth intercostal nerve
